Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/karma-iconic-keshav-nagar-pune-pdpid-4d4235323134363535,Karma Iconic,Call For Price,"2, 3 BHKS","Why Buy in this Project?
Low cost homes in the upcoming locality. 
Connectivity and construction at its very best
Location Advantage: Airport - 10.0 km
Railway Station - 9.5 km
Amanora - 4.0 km
Seasons Mall - 4.0 km
Phoenix - 7.0 km, Orbis School - 0.9 km
SNBP School - 1.5 km
Euro Kids - 1.9 km
KidZee - 1.0 km
Dhole Patil Engg. College - 7.0 km
Raisoni College, Wagholi - 10.0 km
Moze college, Wagholi - 10.0 km
Wadia College, Pune - 10.0 km, Viman Nagar - 8.0 km
Koregaon Park - 6.0 km
Kalyani Nagar - 6.0 km
Noble Hospital - 5.5 km
Columbia Asia - 3.0 km
EON IT - 3.5 km
WTC - 3.0 km
Magarpatta - 4.5 km
S P Infocity - 10.0 km
+19 more",",Swimming Pool,Lift,Gymnasium,Kids Play Area,Meditation Area No,Power Back Up No,Club House No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Yes,Yes,Under Construction,data not available in site,20-Sep,23-Jun,3,162,data not available in site,data not available in site,3950 Sq-m,data not available in site,Yes,"S.No.9 to 14, H.No.1/61 (part), Plot No.2, Keshavnagar, Mundhwa, Pune - 411036",411036,Karma Realty,"All entrances are east - west facing Planned space for safety grill door in entrance foyerDedicated entrance lobby for flat, Lobby designed for no direct view into living room Wide & spacious entrance Planned space for storage in kitchen5 - seater sofa space in living roomLow level telephone point and charger point in living roomUSB point (charger) in master bedroom Wi-Fi enabled home Sufficient space to accommodate dining tableMosquito mesh provision for sliding doors and windows Balcony attached to the living room & master bedroom AC point in living room and master bedroomPlanned electrical points for mixer, microwave and fridge Kitchen sink designed with planned space to keep soap, bottles etc Centrally treated ro water inlet in kitchen for cooking / drinking Electrical and water supply point above kitchen sink for water purifier Efficient planned kitchen layout for smooth movementPlanned space for washing machine with plumbing and electrical pointsSeparate sink to wash utensils in dry terrace in 3 BHK Full wall length sliding doors to balconiesPlanned space for bed-side tables with electrical point in every bedroomAdequate space for fixing TV in master bedroom & living room Minimum 5'0 length wardrobe space in every bedroomSolar-heated water supply in the master bathroom AC outdoor unit service ledge outsideSliding doors for terraces (maximum space usage) Glass railing to every balcony Safety grill in windows Anti-skid ceramic tiles in terraces Inverter provisionSeparate sink for washing fruits and vegetables", Keshavnagar,No,yes,yes,No,No,No
https://www.magicbricks.com/siddharth-enclave-kalyani-nagar-pune-pdpid-4d4235303334373737,Siddharth Enclave,Call For Price,1 BHKS,data not available in site,",Power Back Up,Security,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Rain Water Harvesting,Waste Disposal,Fire Fighting Equipment No,Swimming Pool No,Club House No,Lift",Yes,Detail not provided,Ready To Move,data not available in site,2-May,4-Jan,1,36,data not available in site,data not available in site,1 Acre,No,No,"Siddharth Enclave Near Jogas Park,Behind Trump Tower,Kalyani Nagar Pune.",411006,"Siddartha Builders
                      	


                                Years of Experience - 16",data not available in site,Behind Trump Tower,yes,No,No,No,No,No
https://www.magicbricks.com/bhalchandra-vihar-ravet-pune-pdpid-4d4235313532303935,Bhalchandra Vihar,Call For Price,"2, 3 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,data not available in site,18-Mar,22-Dec,2,146,data not available in site,data not available in site,1 Acre,data not available in site,data not available in site,"Ravet, Pimpri-Chinchwad, Maharashtra",411044,"Polite Group
                      	


                                Years of Experience - 15","Structure:R.C.C. frame structure with earthquake resistance as per latest building code.Masonry Plaster:External wall in 5/6"""" masonry and internal wall in 4"""" masonry. Use of fly ash blocks/ LWCB for walling, external plaster sand face and internal plaster smooth finish.Kitchen:Granite top kitchen platform with stainless steel sink & glazed/designer tiles dado up to full height and provision for exhaust fan and RO.Doors:All doors will be flush doors made up of wood with recycled content and with decorative lamination, the main door with night latch and door eye, where as internal doors with cylindrical locks.Window:Optimized design for fenestration to control heat gain, large windows for better air circulation and view with four side granite frame and 3 track aluminum color anodized windows with mosquito net and safety grill.Electrical:Concealed wiring with modular switches of ISI mark fire - resistant (Polycab / equivalent). Adequate electrical points with provision for inverter point. TV, telephone point in living room and AC point in all bedrooms.Flooring:Vitrified tiles in all rooms with skirting matt (anti skid) finish tiles in all attached terraces and toilets.Plumbing & Sanitary:Use of low-flow plumbing fixtures for water use reduction, concealed plumbing with ISI mark (Jaguar / equivalent) standard chrome plated fittings. Sanitaryware of Cera / equivalent.Bathrooms:Glazed tiles dado up to full height. Provision of electric point for geyser. External water control valve for all flats. Mosquito net in toilet and bath window. Solar water connections in all bathroom.Painting:Oil bound distemper (Low-VOC paints) with 2 coats in each flat. Weather coat (Apex /equivalent) paint for entire building.Lift:Both passenger and stretcher lifts with V3F & ARD drive along with auto power backup.Parking:Well planned parking arrangement to ensure easy drive in and out. Adequate common lights in parking area.", Pimpri-Chinchwad,No,yes,yes,No,No,No
https://www.magicbricks.com/calyx-artemis-sinhagad-road-pune-pdpid-4d4235303330343936,Calyx Artemis, 85.0 Lac Onwards,"1, 2 BHKS",Why Buy in this Project?,",Club House,Cafeteria/Food Court,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking",Yes,Detail not provided,Under Construction,7089,13-Apr,17-Dec,2,147,Residential,Flat,3 Acre,No,Yes,"Sun city road,Anand Nagar,Sinhgad Road,Pune.",411051,Calyx Group,data not available in site,Sinhgad Road,yes,yes,No,No,No,No
https://www.magicbricks.com/ps-tower-chs-hadapsar-pune-pdpid-4d4235313234333831,PS Tower CHS,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Hadapsar, Pune.",411028,"Cooperative Group Housing Society (CGHS)
                      	


                                Years of Experience - 8",data not available in site,Hadapsar,yes,No,No,No,No,No
https://www.magicbricks.com/kuber-imperia-wakad-pune-pdpid-4d4235313836323339,Kuber Imperia,Call For Price,"2, 3 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,data not available in site,18-Aug,23-Apr,2,77,data not available in site,data not available in site,1 Acre,data not available in site,data not available in site,data not available in site,411057,Kuber Properties,"Building PlansRCC structure fame as per the lay outBrick work : 6"" width fly Ash/AAC Block/brick in Red Colour for external and internal work.External Plaster two coats and internal side sanla plaster or gypsam finishingTerrace Water proofing with Brick and Cement KobaElectrificationConcealed electrification with ISI marked quality wiring, Polycab or similar quality wiringElectrical points in every room as per layoutSeparate Electricity Meters for each Units and one Common light meter for use of Common use servicesEarthing facility for entire wiring and Miniature circuit breaker and Earth leakage circuit breakerProvision for AC Point in master bedroomProvision for TV Point and Telephone point in HallProvision for Invertor point in every unitKitchenKitchen Ota Granite along with stainless steel sinkKitchen tiles upto slab leval dedo tilesProvision for exzost fanProvision for water purifierProvision for miser and microvevFlooringVetrified tiles 24"" x 24"" in every room, vertified plus poaslen tiles along with skirtingDado tiles on walls in W C. and bathroom upto slab levalAttractive Wash basin 4"" heights alongwith wash basinKota/Marble in entire marble along with flooring tiles in passageDoorMain door ply wood with lamination for two sidesAll internal doors having water proof Oil paintDoors in toilet and Bathroom of Fame marble or GranitePaintSemi Acelik Colour for outer side.Oil bond distemper for internal rooms and for doors and grills oil paintWindowPowder coated Aluminum sliding Windows having two track with mosquito net and MS grillPlumbingInternal plumbing work concealed and CPVC/UPVC material and in Bathroom hot water and cold water mixture and external plumbing work with SWR/UPVC materialsProvision for Gizar point in bathroomAll the toilet and Bathroom double coatedProvision for borewell and Grampanchayat water connections in kitchen",data not available in site,No,yes,yes,No,No,No
https://www.magicbricks.com/jk2-shivangan-kaspate-vasti-pune-pdpid-4d4235313036383235,JK2 Shivangan,Call For Price,"2, 3 BHKS","Why Buy in this Project?
ConnectivityPimpri Railway Station. 5.5 km | 20 min
Kasar Wadi Raillway Station. 7.5 km | 25 min
Kasar Wadi Metro Station. 7.5 km | 25
InfrastructureWisdom World School. 2.5 km | 15 min
White Square 3 km | 15 min
Lifepoint Multi... 3 km | 15 min
National Highway. 3 km | 15 min
MITCON Institute. 5.5 km | 20 min
NeighborhoodPatil Nagar 2.5 km | 15 min
Vishnu Dev Nagar. 2.5 km | 15 min
Shivraj Nagar 4 km | 20 min
+8 more",",Lift,Reserved Parking,Rain Water Harvesting,Fire Fighting Equipment No,Power Back Up No,Swimming Pool No,Club House No,Security No,Visitor Parking No,Intercom Facility No,Maintenance Staff No,Bank & ATM",Yes,Detail not provided,Under Construction,data not available in site,data not available in site,19-Mar,1,94,data not available in site,data not available in site,data not available in site,No,No,"Kaspate Vasti, Pune.",411057,data not available in site,data not available in site,Kaspate Vasti,No,yes,yes,No,No,No
https://www.magicbricks.com/tapkir-madhuvishwa-bavdhan-pune-pdpid-4d4235303436343030,Tapkir Madhuvishwa,Call For Price,"1, 2 BHKS",data not available in site,",Swimming Pool,Security,Reserved Parking,Service/Goods Lift,Visitor Parking,Indoor Games Room,Kids Play Area,Concierge Services,DTH Television Facility,Flower Gardens,Library And Business Centre,Recreational Pool",Yes,Detail not provided,Ready To Move,data not available in site,7-Apr,10-Dec,6,140,data not available in site,data not available in site,5 Acre,No,No,Siddhart Nagar Near Talathi Office Bavdhan Pune,411008,Tapkir Developers,"StructureEarthquake resistant RCC structureDoors And WindowsMain doors- teakwood/ plywood frames with stallion laminated machine pressed doorFlush doors for bedrooms and frp doors for bedroom with granite framePowder coated aluminum sliding windows with mosquito netFlooring2X2 vitrified tiles in entire flats and antiskid ceramic tiles bathrooms and wcGranite top kitchen platform with stainless steel sinksExhaust fan and aqua guard provision in kitchenDado for bath and wc up to ceiling and aluminum louvered window with provision for exhaust fanPlumbingConcealed plumbing with hi-class quality chromium plated fittingsJaguar makes hot and cold mixing units in bathroom and master toiletElectricalConcealed electrification with modular switches isi wires for commons areasProvision for cable tv and telephone points in living room and master bedroomsPaintingPainting  Asian tractor emulsion paint for internal walls, oil paint for doors and ici weather shed paint for external walls",Siddhart Nagar Near Talathi Office Bavdhan Pune,yes,yes,No,No,No,No
https://www.magicbricks.com/sigma-one-la-cabana-sus-pune-pdpid-4d4235303636383931,Sigma One La Cabana,Call For Price,2 BHKS,Why Buy in this Project?,",Club House,Jogging and Strolling Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Maintenance Staff,Guest Accommodation,Gymnasium",Yes,Yes,Under Construction,data not available in site,14-May,16-Dec,4,104,data not available in site,data not available in site,3 Acre,No,No,"Sr.no.279/10+11+12, Sus Main Chowk, Pune-411021",411021,"Sigma One Landmark LLP
                      	


                                Years of Experience - 19",data not available in site, Sus Main Chowk,No,yes,No,No,No,No
https://www.magicbricks.com/nisarg-belrose-wakad-pune-pdpid-4d4235313837313236,Nisarg Belrose,Call For Price,"1, 2 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,data not available in site,17-Apr,20-Dec,2,104,data not available in site,data not available in site,1 Acre,data not available in site,data not available in site,data not available in site,411057,data not available in site,data not available in site,data not available in site,yes,yes,No,No,No,No
https://www.magicbricks.com/shree-ganesh-vihar-dhanori-pune-pdpid-4d4235303034383935,Shree Ganesh Vihar,Call For Price,1 BHKS,data not available in site,",Club House,Power Back Up,Lift,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium,Kids Play Area,Rain Water Harvesting,Water Storage",Detail not provided,Yes,Ready To Move,data not available in site,12-Sep,14-Nov,4,54,data not available in site,data not available in site,2 Acre,No,No,"Munjaba vasti,Ganesh Chowk,Dhanori Pune.",411015,"Goyal Developers
                      	


                                Years of Experience - 17",data not available in site,Ganesh Chowk,yes,No,No,No,No,No
https://www.magicbricks.com/bageshree-nanded-pune-pdpid-4d4235313539363631,Bageshree,Call For Price,"2, Plot \n\t\t\t                      \n\t\t\t\t\t\t\t\t  \n\t\t\t\t\t\t\t                   @ 1875 per sqft BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,data not available in site,data not available in site,22-Mar,5,680,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,411041,Nanded City Development & Construction Co. Ltd.,data not available in site,data not available in site,yes,yes,No,No,yes,No
https://www.magicbricks.com/kalashree-nanded-pune-pdpid-4d4235313539363633,Kalashree,Call For Price,"2, 3 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,19-Dec,22-May,5,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,411041,Nanded City Development & Construction Co. Ltd.,data not available in site,data not available in site,No,yes,yes,No,No,No
